benchmark,task,condition,count,accuracy,dense_accuracy,delta,paired_ci95,matching_tokens,compared_tokens,token_agreement,sequence_exact_match,relative_accuracy,length_terminated,empty_outputs,overall_eligible,overall_skipped,overall_softmax_skipped,overall_pv_omitted,overall_compensated,overall_mass_sum,overall_rows,overall_error_sq,overall_dense_sq,overall_denominator_mass_sum,overall_same_budget_best_mass_sum,overall_wrongly_replaced_vs_mass,overall_unnecessarily_retained_vs_mass,overall_physical_sparsity,overall_pv_omission,overall_mass,overall_denominator_mass,overall_relative_error,overall_rescued_rows,overall_prefix_eligible,overall_prefix_skipped,overall_prefix_replaced,overall_canvas_eligible,overall_canvas_skipped,overall_canvas_replaced,overall_boundary_eligible,overall_boundary_skipped,overall_boundary_replaced,overall_softmax_sparsity,overall_compensation_fraction,overall_mass_selection_gap,overall_wrongly_replaced_fraction,overall_rescued_row_rate,overall_prefix_sparsity,overall_canvas_sparsity,overall_boundary_sparsity,global_eligible,global_skipped,global_softmax_skipped,global_pv_omitted,global_compensated,global_mass_sum,global_rows,global_error_sq,global_dense_sq,global_denominator_mass_sum,global_same_budget_best_mass_sum,global_wrongly_replaced_vs_mass,global_unnecessarily_retained_vs_mass,global_physical_sparsity,global_pv_omission,global_mass,global_denominator_mass,global_relative_error,global_rescued_rows,global_prefix_eligible,global_prefix_skipped,global_prefix_replaced,global_canvas_eligible,global_canvas_skipped,global_canvas_replaced,global_boundary_eligible,global_boundary_skipped,global_boundary_replaced,global_softmax_sparsity,global_compensation_fraction,global_mass_selection_gap,global_wrongly_replaced_fraction,global_rescued_row_rate,global_prefix_sparsity,global_canvas_sparsity,global_boundary_sparsity,local_eligible,local_skipped,local_softmax_skipped,local_pv_omitted,local_compensated,local_mass_sum,local_rows,local_error_sq,local_dense_sq,local_denominator_mass_sum,local_same_budget_best_mass_sum,local_wrongly_replaced_vs_mass,local_unnecessarily_retained_vs_mass,local_physical_sparsity,local_pv_omission,local_mass,local_denominator_mass,local_relative_error,local_rescued_rows,local_prefix_eligible,local_prefix_skipped,local_prefix_replaced,local_canvas_eligible,local_canvas_skipped,local_canvas_replaced,local_boundary_eligible,local_boundary_skipped,local_boundary_replaced,local_softmax_sparsity,local_compensation_fraction,local_mass_selection_gap,local_wrongly_replaced_fraction,local_rescued_row_rate,local_prefix_sparsity,local_canvas_sparsity,local_boundary_sparsity,overall_mass_sample_p10_p50_p90,overall_relative_error_sample_p10_p50_p90,overall_physical_sparsity_sample_p10_p50_p90,global_mass_sample_p10_p50_p90,global_relative_error_sample_p10_p50_p90,global_physical_sparsity_sample_p10_p50_p90,local_mass_sample_p10_p50_p90,local_relative_error_sample_p10_p50_p90,local_physical_sparsity_sample_p10_p50_p90,equal_task_macro,dense_equal_task_macro,correct,unparsed_answers
aime26,AIME26,jl_gaussian_r8_s50,30,0.5,0.5666666666666667,-0.06666666666666667,"(-0.2, 0.06666666666666667)",1950,45055,0.043280435023859726,0.0,0.8823529411764706,6,0,63563760.0,32278318.0,0.0,32278318.0,0.0,358381214.4730839,495329280.0,3730177731.255932,52565226636.99039,358381214.4730839,434402396.0767746,10320960.0,10320960.0,0.5078100792023631,0.5078100792023631,0.7235211584364323,0.7235211584364323,0.26638851197510466,0.0,44214960.0,24143003.0,24143003.0,15479040.0,6792280.0,6792280.0,3869760.0,1343035.0,1343035.0,0.0,0.0,0.1534760505247957,0.16237176655377214,0.0,0.5460369748157637,0.4388049904903663,0.3470589907384437,12693760.0,6260911.0,0.0,6260911.0,0.0,65909037.236866,82554880.0,434818848.06974256,14878847014.903076,65909037.236866,71243267.46663952,1530239.0,1530239.0,0.49322745979126753,0.49322745979126753,0.7983663380876576,0.7983663380876576,0.1709501717279341,0.0,9468960.0,5039615.0,5039615.0,2579840.0,1044058.0,1044058.0,644960.0,177238.0,177238.0,0.0,0.0,0.06461435386707026,0.12055049094988404,0.0,0.5322247638600226,0.4046987410071942,0.2748046390473828,50870000.0,26017407.0,0.0,26017407.0,0.0,292472177.2362179,412774400.0,3295358883.186189,37686379622.08731,292472177.2362179,363159128.6101351,8790721.0,8790721.0,0.5114489286416355,0.5114489286416355,0.7085521225061872,0.7085521225061872,0.2957053282421005,0.0,34746000.0,19103388.0,19103388.0,12899200.0,5748222.0,5748222.0,3224800.0,1165797.0,1165797.0,0.0,0.0,0.1712483898563408,0.17280756831138194,0.0,0.5498010706268347,0.44562624038700077,0.3615098610766559,"[0.6986851853498824, 0.7369261918979247, 0.7847237558074177]","[0.2207650859152988, 0.2614948694046024, 0.28035806702726934]","[0.46503095462922495, 0.5033190370686762, 0.5181003361933515]","[0.7625070729468034, 0.8203024954879847, 0.8796761821939227]","[0.13146402240988744, 0.162218998608407, 0.1873465809615426]","[0.3509514041918391, 0.45579194157451686, 0.5309400915314655]","[0.6861243849874796, 0.7182603276118633, 0.7668513327242104]","[0.2471890479480601, 0.2912981014572619, 0.3109645051681006]","[0.4883397569319714, 0.5106235769746661, 0.523686163160757]",0.5,0.5666666666666667,15.0,0
aime26,AIME26,mass_s50,30,0.4666666666666667,0.5666666666666667,-0.1,"(-0.23333333333333334, 0.03333333333333333)",1950,45675,0.042692939244663386,0.0,0.823529411764706,8,0,61217520.0,31460530.0,31460530.0,31460530.0,0.0,364197209.78272533,485253120.0,4801952847.440483,52858245551.459625,364197209.78272533,419950162.7927308,8733207.0,8733207.0,0.5139138272834313,0.5139138272834313,0.7505303825408177,0.7505303825408177,0.3014064720048783,0.0,42262320.0,22362799.0,22362799.0,15164160.0,7597059.0,7597059.0,3791040.0,1500672.0,1500672.0,0.5139138272834313,0.0,0.11489457916314989,0.14265862125744394,0.0,0.5291427209864484,0.5009877896302861,0.3958470498860471,12153920.0,6433694.0,6433694.0,6433694.0,0.0,62380229.51803255,80875520.0,810388834.3598356,14687124810.74707,62380229.51803255,67502264.25660944,1289083.0,1289083.0,0.529351353308233,0.529351353308233,0.7713116344480079,0.7713116344480079,0.23489746588628152,0.0,8994720.0,5023612.0,5023612.0,2527360.0,1224156.0,1224156.0,631840.0,185926.0,185926.0,0.529351353308233,0.0,0.06333232526451625,0.10606314670493142,0.0,0.558506768415248,0.48436154722714614,0.2942612053684477,49063600.0,25026836.0,25026836.0,25026836.0,0.0,301816980.2646928,404377600.0,3991564013.0806475,38171120740.712555,301816980.2646928,352447898.53612137,7444124.0,7444124.0,0.5100896795180133,0.5100896795180133,0.7463741321593798,0.7463741321593798,0.323373251537011,0.0,33267600.0,17339187.0,17339187.0,12636800.0,6372903.0,6372903.0,3159200.0,1314746.0,1314746.0,0.5100896795180133,0.0,0.1252070299428766,0.1517239664435549,0.0,0.5212034231504526,0.5043130381109141,0.416164218789567,"[0.7253491936901474, 0.7621012699444919, 0.7923600724590114]","[0.28598604434094493, 0.29944017692949415, 0.3148442009633769]","[0.4922792108796048, 0.5082280207082546, 0.5282555751275217]","[0.7377206498049853, 0.8017568286327967, 0.8415375776868348]","[0.2069575042697941, 0.2223908452541553, 0.2522816112568881]","[0.401211972935021, 0.4889651062133308, 0.5690155467985625]","[0.7213711810421967, 0.7549528005595139, 0.7812646696745053]","[0.30748636299972626, 0.32333519000720595, 0.3354893882066853]","[0.4915964671020026, 0.51322071758039, 0.5291250451793621]",0.4666666666666667,0.5666666666666667,14.0,0
longbench_v2,Code Repository Understanding,blasst_aggressive_s50,10,0.5,0.5,0.0,"(-0.3, 0.3)",287,6494,0.04419464120726825,0.0,1.0,0,0,68521440.0,36666887.0,36666887.0,36666887.0,0.0,64623734.33144152,85647360.0,1074362874.452217,8675117547.927277,64623734.33144152,77570602.83716774,5477079.0,5477079.0,0.5351155346414203,0.5351155346414203,0.7545327063372592,0.7545327063372592,0.35191502721182416,0.0,65207680.0,35287334.0,35287334.0,2676480.0,1064623.0,1064623.0,637280.0,314930.0,314930.0,0.5351155346414203,0.0,0.1511648287317463,0.07993233942544115,0.0,0.5411530359614082,0.3977698320181731,0.49417838312829526,57927040.0,31507843.0,31507843.0,31507843.0,0.0,12894885.946929932,14274560.0,46883139.75881276,2188492290.212158,12894885.946929932,13076376.589839935,3524654.0,3524654.0,0.5439228898973606,0.5439228898973606,0.9033473498958939,0.9033473498958939,0.1463645270803113,0.0,57401280.0,31446480.0,31446480.0,446080.0,59647.0,59647.0,79680.0,1716.0,1716.0,0.5439228898973606,0.0,0.012714272307517966,0.06084643717338224,0.0,0.5478358670747412,0.1337136836441894,0.02153614457831325,10594400.0,5159044.0,5159044.0,5159044.0,0.0,51728848.38451159,71372800.0,1027479734.6934044,6486625257.715118,51728848.38451159,64494226.247327805,1952425.0,1952425.0,0.48695952578720836,0.48695952578720836,0.7247697776255323,0.7247697776255323,0.3979946444080084,0.0,7806400.0,3840854.0,3840854.0,2230400.0,1004976.0,1004976.0,557600.0,313214.0,313214.0,0.48695952578720836,0.0,0.17885494001659197,0.18428839764403837,0.0,0.4920134761221562,0.45058106169296985,0.5617180774748924,"[0.7441846874682474, 0.7540916015905886, 0.7805035192349626]","[0.31969608566526836, 0.34999428575584435, 0.36597928113616685]","[0.49360409949738554, 0.5342571253442244, 0.598647027707311]","[0.8920493292927064, 0.901309171461752, 0.9087380743236066]","[0.1389275086814481, 0.14845760351372592, 0.16071987477216315]","[0.49544158012363765, 0.5390865079768117, 0.6215740668564375]","[0.711589672407881, 0.7258005078232737, 0.7565115068973888]","[0.3593318226795513, 0.3954429060577417, 0.41475221074605817]","[0.4613367550872093, 0.4780908005440283, 0.5043357246794608]",0.5,0.5,5.0,0
longbench_v2,Code Repository Understanding,blasst_original_s50,10,0.4,0.5,-0.1,"(-0.3, 0.0)",327,6388,0.05118973074514715,0.0,0.8,0,0,51695840.0,26475304.0,26475304.0,26475304.0,0.0,60578768.82426977,64634880.0,115059956.27955696,6678609893.073074,60578768.82426977,62823188.39709473,3506246.0,3506246.0,0.5121360635594663,0.5121360635594663,0.9372457846950404,0.9372457846950404,0.1312559694803004,0.0,49192960.0,25973826.0,25973826.0,2019840.0,424746.0,424746.0,483040.0,76732.0,76732.0,0.5121360635594663,0.0,0.034724587913290084,0.06782452901432688,0.0,0.52799884373699,0.21028695342205322,0.15885226896323285,43700640.0,24574747.0,24574747.0,24574747.0,0.0,9717590.759601593,10772480.0,36817384.16027029,1717643622.4033203,9717590.759601593,9855699.880104065,2630771.0,2630771.0,0.5623429542450636,0.5623429542450636,0.9020755443130638,0.9020755443130638,0.14640635687417328,0.0,43301760.0,24525325.0,24525325.0,336640.0,47916.0,47916.0,62240.0,1506.0,1506.0,0.5623429542450636,0.0,0.012820550189229585,0.06019982773707662,0.0,0.5663817128911157,0.14233602661596959,0.024196658097686376,7995200.0,1900557.0,1900557.0,1900557.0,0.0,50861178.06466818,53862400.0,78242572.11928667,4960966270.669754,50861178.06466818,52967488.51699066,875475.0,875475.0,0.23771225235141086,0.23771225235141086,0.9442798327714357,0.9442798327714357,0.1255851886416288,0.0,5891200.0,1448501.0,1448501.0,1683200.0,376830.0,376830.0,420800.0,75226.0,75226.0,0.23771225235141086,0.0,0.03910539545810218,0.10950007504502701,0.0,0.24587537343834873,0.22387713878326995,0.17876901140684412,"[0.9351269314313415, 0.9374103332289367, 0.9426462258167309]","[0.12116742992440434, 0.13237494412956313, 0.13467081794334626]","[0.4830699189653682, 0.5045575864741176, 0.5729658005334116]","[0.8906093651531968, 0.9002674347605428, 0.906687382106836]","[0.1398960156427966, 0.14701060183006903, 0.16276021075220326]","[0.527921457223878, 0.5529648015265802, 0.6373987431607022]","[0.9422938857407873, 0.9446841093713698, 0.9514219173750863]","[0.1118651106063275, 0.12334045698813967, 0.13354857672035564]","[0.21943546365914787, 0.23313538781163434, 0.2530823587933248]",0.4,0.5,4.0,0
longbench_v2,Code Repository Understanding,dense,10,0.5,0.5,0.0,"(0.0, 0.0)",5821,5821,1.0,1.0,1.0,0,0,49282080.0,0.0,0.0,0.0,0.0,61685760.0,61685760.0,0.0,6443027758.378235,61685760.0,61685760.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,46890880.0,0.0,0.0,1927680.0,0.0,0.0,463520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41651680.0,0.0,0.0,0.0,0.0,10280960.0,10280960.0,0.0,1694437192.529541,10280960.0,10280960.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,41268480.0,0.0,0.0,321280.0,0.0,0.0,61920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7630400.0,0.0,0.0,0.0,0.0,51404800.0,51404800.0,0.0,4748590565.848694,51404800.0,51404800.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5622400.0,0.0,0.0,1606400.0,0.0,0.0,401600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[1.0, 1.0, 1.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",0.5,0.5,5.0,0
longbench_v2,Code Repository Understanding,full_centered_s50,10,0.3,0.5,-0.2,"(-0.5, 0.0)",303,7005,0.043254817987152035,0.0,0.6,0,0,84205280.0,47541513.0,0.0,47541513.0,0.0,77054478.36462088,105308160.0,793560947.9593586,10482512930.058441,77054478.36462088,96853789.45771599,9918791.0,9918791.0,0.5645906408719263,0.5645906408719263,0.7317047260594134,0.7317047260594134,0.27514234879818245,0.0,80115840.0,46017587.0,46017587.0,3290880.0,1185348.0,1185348.0,798560.0,338578.0,338578.0,0.0,0.0,0.18801307603413742,0.11779298162775541,0.0,0.574388123497176,0.36019180280046675,0.42398567421358446,71178880.0,41189464.0,0.0,41189464.0,0.0,15938519.025360107,17551360.0,30900461.51316052,2775566674.080078,15938519.025360107,16324312.084308624,7287782.0,7287782.0,0.5786753598820324,0.5786753598820324,0.9081073503910869,0.9081073503910869,0.10551316508056177,0.0,70517440.0,41128674.0,41128674.0,548480.0,60585.0,60585.0,112960.0,205.0,205.0,0.0,0.0,0.021980807125403207,0.10238685969770808,0.0,0.5832411670077643,0.1104598162193699,0.0018148016997167138,13026400.0,6352049.0,0.0,6352049.0,0.0,61115959.33926077,87756800.0,762660486.4461981,7706946255.978363,61115959.33926077,80529477.37340736,2631009.0,2631009.0,0.4876288920960511,0.4876288920960511,0.6964242011930787,0.6964242011930787,0.3145751829287125,0.0,9598400.0,4888913.0,4888913.0,2742400.0,1124763.0,1124763.0,685600.0,338373.0,338373.0,0.0,0.0,0.22121952981588427,0.20197514278695572,0.0,0.5093466619436573,0.4101382001166861,0.4935428821470245,"[0.719967516499847, 0.7331621884576713, 0.7548494792859589]","[0.25934561064866135, 0.2757666797168884, 0.2863575761910683]","[0.5155543306205889, 0.5605954081474042, 0.6124840577414067]","[0.8988922602004771, 0.9042133832133912, 0.9146577375804713]","[0.10077152382769865, 0.1052463686933377, 0.11264041839568864]","[0.5208500134830525, 0.5720368680208049, 0.6369771148326709]","[0.6830742003412412, 0.6981590462662736, 0.7237895492695161]","[0.2942896597316587, 0.3154469046189119, 0.32993839794286545]","[0.47057005012531333, 0.4877640037593985, 0.5061298863636363]",0.3,0.5,3.0,1
longbench_v2,Code Repository Understanding,jl_gaussian_r1_s50,10,0.5,0.5,0.0,"(-0.3, 0.3)",280,6320,0.04430379746835443,0.0,1.0,0,0,84132480.0,45642628.0,0.0,45642628.0,0.0,73360656.5832821,105308160.0,1423744572.5509732,10363238379.954437,73360656.5832821,95546360.67135239,9824279.0,9824279.0,0.542509004845691,0.542509004845691,0.6966284149612157,0.6966284149612157,0.3706536632495677,0.0,80049280.0,43960094.0,43960094.0,3290880.0,1298515.0,1298515.0,792320.0,384019.0,384019.0,0.0,0.0,0.21067412143627132,0.11677153698547814,0.0,0.5491628906593539,0.3945798692143135,0.4846766457996769,71106080.0,38976982.0,0.0,38976982.0,0.0,16089470.78528595,17551360.0,24697966.326766655,2732659925.710449,16089470.78528595,16453943.790214539,7145886.0,7145886.0,0.5481525911708254,0.5481525911708254,0.9167079237897205,0.9167079237897205,0.0950687542550858,0.0,70450880.0,38915155.0,38915155.0,548480.0,61670.0,61670.0,106720.0,157.0,157.0,0.0,0.0,0.020766083364969375,0.10049613197633732,0.0,0.5523728731280575,0.11243801050175029,0.0014711394302848577,13026400.0,6665646.0,0.0,6665646.0,0.0,57271185.79799615,87756800.0,1399046606.2242064,7630578454.243988,57271185.79799615,79092416.88113785,2678393.0,2678393.0,0.5117028495977399,0.5117028495977399,0.6526125131955147,0.6526125131955147,0.42819082787793583,0.0,9598400.0,5044939.0,5044939.0,2742400.0,1236845.0,1236845.0,685600.0,383862.0,383862.0,0.0,0.0,0.24865572905053168,0.20561267886753054,0.0,0.5256020795132522,0.4510082409568261,0.5598920653442241,"[0.6867377042430047, 0.6927796352398777, 0.7176495085849439]","[0.3626249639468524, 0.3714779768630537, 0.3825027478245059]","[0.5044727306787054, 0.5314287569206783, 0.591164782521156]","[0.9081093533039731, 0.9167847447323889, 0.9239193608921984]","[0.08705475453961953, 0.09597796426597612, 0.10236912553229024]","[0.5025002832982687, 0.5370130789493401, 0.6068875512180689]","[0.6414277215339942, 0.6472005139818934, 0.6793799649243479]","[0.4175137555845571, 0.4287773961810043, 0.4412636651259423]","[0.49503195629840363, 0.5115073288526705, 0.5284810391474077]",0.5,0.5,5.0,0
longbench_v2,Code Repository Understanding,jl_gaussian_r2_s50,10,0.4,0.5,-0.1,"(-0.3, 0.0)",311,7151,0.04349042092015103,0.0,0.8,0,0,90027680.0,48344390.0,0.0,48344390.0,0.0,78979630.41359487,112558080.0,1145934678.9811242,11258640290.144928,78979630.41359487,102248142.03189278,11170374.0,11170374.0,0.5369947331753967,0.5369947331753967,0.7016789058021856,0.7016789058021856,0.3190339928972644,0.0,85660160.0,46576292.0,46576292.0,3517440.0,1357911.0,1357911.0,850080.0,410187.0,410187.0,0.0,0.0,0.2067244894217981,0.12407710606337961,0.0,0.5437334228654255,0.38605093477074237,0.4825275268210051,76104480.0,41224316.0,0.0,41224316.0,0.0,17135222.326374054,18759680.0,28883906.743772797,2968944544.2817383,17135222.326374054,17568135.327026367,8309314.0,8309314.0,0.5416805423281258,0.5416805423281258,0.9134069625054401,0.9134069625054401,0.09863406322684291,0.0,75400960.0,41163228.0,41163228.0,586240.0,60768.0,60768.0,117280.0,320.0,320.0,0.0,0.0,0.02307677959604392,0.10918298108074584,0.0,0.545924455073251,0.10365720524017467,0.002728512960436562,13923200.0,7120074.0,0.0,7120074.0,0.0,61844408.087220825,93798400.0,1117050772.2373514,8289695745.86319,61844408.087220825,84680006.70486641,2861060.0,2861060.0,0.5113820098827856,0.5113820098827856,0.6593332944615348,0.6593332944615348,0.3670854416513717,0.0,10259200.0,5413064.0,5413064.0,2931200.0,1297143.0,1297143.0,732800.0,409867.0,409867.0,0.0,0.0,0.24345403138694885,0.20548868076304297,0.0,0.5276302245789145,0.4425296806768559,0.5593163209606987,"[0.693269271224934, 0.7006277167477623, 0.7241743588176911]","[0.3070683161416047, 0.3174205022599757, 0.32908498161373684]","[0.4974851406663693, 0.5294348658354237, 0.5874564501807292]","[0.9017387137255736, 0.9122528421563642, 0.9240397647439026]","[0.09074350764809704, 0.10158740540223712, 0.10647137004954467]","[0.4934642931607176, 0.5329574703816918, 0.6037875306122449]","[0.6492318953477336, 0.6572746315313083, 0.6854600036761894]","[0.34957586880693897, 0.3659852367413087, 0.37806181862539984]","[0.4846877274400691, 0.5089432865340866, 0.5326685938430983]",0.4,0.5,4.0,0
longbench_v2,Code Repository Understanding,jl_gaussian_r32_s50,10,0.4,0.5,-0.1,"(-0.4, 0.2)",278,6567,0.04233287650373078,0.0,0.8,0,0,85542240.0,44523716.0,0.0,44523716.0,0.0,77182001.72309622,107028480.0,846008800.2654132,10684956624.18805,77182001.72309622,98065625.57704544,10286054.0,10286054.0,0.5204880770014907,0.5204880770014907,0.7211351756382621,0.7211351756382621,0.2813850752382088,0.0,81393920.0,42921218.0,42921218.0,3344640.0,1234214.0,1234214.0,803680.0,368284.0,368284.0,0.0,0.0,0.19512211940176316,0.12024531973911368,0.0,0.5273270779930491,0.3690125095675469,0.4582470635078638,72303040.0,37911043.0,0.0,37911043.0,0.0,16321095.573768616,17838080.0,25105125.769937776,2792317225.897461,16321095.573768616,16708822.190757751,7609763.0,7609763.0,0.5243353944730401,0.5243353944730401,0.9149580881893463,0.9149580881893463,0.09481975371618671,0.0,71638720.0,37857338.0,37857338.0,557440.0,53551.0,53551.0,106880.0,154.0,154.0,0.0,0.0,0.021735894053011073,0.10524817490384913,0.0,0.5284479957207499,0.09606594431687715,0.0014408682634730538,13239200.0,6612673.0,0.0,6612673.0,0.0,60860906.149327606,89190400.0,820903674.4954754,7892639398.290588,60860906.149327606,81356803.38628769,2676291.0,2676291.0,0.49947678107438515,0.49947678107438515,0.6823705931280453,0.6823705931280453,0.32250389882583835,0.0,9755200.0,5063880.0,5063880.0,2787200.0,1180663.0,1180663.0,696800.0,368130.0,368130.0,0.0,0.0,0.22979936447151356,0.20214899691824278,0.0,0.519095456782024,0.4236018226176808,0.5283151549942595,"[0.7090967656777383, 0.726045401379529, 0.7441717281482898]","[0.2609764026125734, 0.2806577374798853, 0.29009135884764914]","[0.4961192241233314, 0.5175908181486726, 0.579877868197607]","[0.9083342025900151, 0.9155918963523684, 0.9188087147260454]","[0.08764553039772054, 0.0960134374117326, 0.10703386146684937]","[0.4948097754608309, 0.5224729308639526, 0.5991136380509265]","[0.6671214996049609, 0.6881335876769984, 0.7098885367307659]","[0.29755411463457315, 0.32054467271573484, 0.33238038094119554]","[0.47519578203751134, 0.4955314133293385, 0.512365845764143]",0.4,0.5,4.0,0
longbench_v2,Code Repository Understanding,jl_gaussian_r8_s50,10,0.4,0.5,-0.1,"(-0.4, 0.2)",317,6437,0.04924654342084822,0.0,0.8,0,0,87076640.0,45364890.0,0.0,45364890.0,0.0,78505750.41637708,108994560.0,914909620.8415354,10808649932.788025,78505750.41637708,99970933.81201553,10282274.0,10282274.0,0.5209765787931183,0.5209765787931183,0.7202721898815599,0.7202721898815599,0.29093995786958404,0.0,82846080.0,43734268.0,43734268.0,3406080.0,1253104.0,1253104.0,824480.0,377518.0,377518.0,0.0,0.0,0.19693811687150672,0.11808303581764294,0.0,0.5278978558792402,0.367902104472003,0.45788618280613236,73594240.0,38691496.0,0.0,38691496.0,0.0,16676624.773590088,18165760.0,24936386.610096715,2837725632.39624,16676624.773590088,17050807.99023056,7518720.0,7518720.0,0.5257408188466923,0.5257408188466923,0.9180251623708607,0.9180251623708607,0.09374142686306645,0.0,72911680.0,38636692.0,38636692.0,567680.0,54661.0,54661.0,114880.0,143.0,143.0,0.0,0.0,0.02059826930667764,0.10216451722308702,0.0,0.5299108729904455,0.09628840191657272,0.0012447771587743733,13482400.0,6673394.0,0.0,6673394.0,0.0,61829125.642787,90828800.0,889973234.2314388,7970924300.391785,61829125.642787,82920125.82178497,2763554.0,2763554.0,0.4949707767163116,0.4949707767163116,0.6807215953836999,0.6807215953836999,0.3341443564080671,0.0,9934400.0,5097576.0,5097576.0,2838400.0,1198443.0,1198443.0,709600.0,377375.0,377375.0,0.0,0.0,0.23220608638447246,0.20497493027947547,0.0,0.5131236914156869,0.42222484498308904,0.5318136978579482,"[0.7055972002722233, 0.7161954742328978, 0.7473754550401438]","[0.2678060455499319, 0.292435315546795, 0.3059016724644624]","[0.4766754699133101, 0.5177023267667205, 0.5753814921823048]","[0.9134938788036984, 0.9161431263020047, 0.9242274293127931]","[0.08670695455241251, 0.0932675136318255, 0.10526429398677327]","[0.4723153302987103, 0.5245314840118465, 0.5938621588419611]","[0.6620854769282641, 0.6768467992133633, 0.7138092767444206]","[0.3067274468251014, 0.33685366257876287, 0.35293708386749134]","[0.4698343447905478, 0.4913875535034876, 0.5156596142077017]",0.4,0.5,4.0,0
longbench_v2,Code Repository Understanding,mass_s50,10,0.3,0.5,-0.2,"(-0.6, 0.2)",304,6571,0.04626388677522447,0.0,0.6,0,0,74192320.0,39991447.0,39991447.0,39991447.0,0.0,69572584.03732646,92774400.0,915338767.2180097,9616668586.806976,69572584.03732646,84629204.72485924,7353577.0,7353577.0,0.5390240795812828,0.5390240795812828,0.7499114414895321,0.7499114414895321,0.3085166474930228,0.0,70597760.0,38320042.0,38320042.0,2899200.0,1308989.0,1308989.0,695360.0,362416.0,362416.0,0.5390240795812828,0.0,0.16229283819170787,0.09911507013124808,0.0,0.5427940206601456,0.4515000689845475,0.5211919005982513,62716320.0,34272565.0,34272565.0,34272565.0,0.0,14096757.948928833,15462400.0,25158708.494680475,2416503955.8288574,14096757.948928833,14337223.706352234,5152873.0,5152873.0,0.546469642989257,0.546469642989257,0.9116798135431002,0.9116798135431002,0.10203529310287332,0.0,62141760.0,34173355.0,34173355.0,483200.0,98524.0,98524.0,91360.0,686.0,686.0,0.546469642989257,0.0,0.015551645114820524,0.08216159685389704,0.0,0.5499257665054869,0.20389900662251656,0.007508756567425569,11476000.0,5718882.0,5718882.0,5718882.0,0.0,55475826.08839762,77312000.0,890180058.7233292,7200164630.978119,55475826.08839762,70291981.018507,2200704.0,2200704.0,0.49833408853258976,0.49833408853258976,0.7175577670788186,0.7175577670788186,0.35161526181433245,0.0,8456000.0,4146687.0,4146687.0,2416000.0,1210465.0,1210465.0,604000.0,361730.0,361730.0,0.49833408853258976,0.0,0.19164107680708534,0.19176577204600906,0.0,0.4903839877010407,0.5010202814569537,0.5988907284768212,"[0.7385142316237968, 0.753540498911927, 0.7676314283627851]","[0.2877265947049707, 0.3072213000305695, 0.32040470815829]","[0.5143524384025041, 0.5340636523915184, 0.5895647448270166]","[0.9035482708700777, 0.9113962201922106, 0.9165614665730254]","[0.09497813682972826, 0.10377624860685024, 0.11307976800501644]","[0.5155784286329477, 0.5427382649291781, 0.6111894312599022]","[0.7037035274932346, 0.7216004961169494, 0.7401377492276355]","[0.32656427475559185, 0.3489349751948743, 0.3666052780164118]","[0.4722971238368458, 0.4940038925438597, 0.5111214669509183]",0.3,0.5,3.0,0
