benchmark,sub_domain,condition,count,accuracy,dense_accuracy,delta,paired_ci95,matching_tokens,compared_tokens,token_agreement,sequence_exact_match,relative_accuracy,length_terminated,empty_outputs,overall_eligible,overall_skipped,overall_softmax_skipped,overall_pv_omitted,overall_compensated,overall_mass_sum,overall_rows,overall_error_sq,overall_dense_sq,overall_denominator_mass_sum,overall_same_budget_best_mass_sum,overall_wrongly_replaced_vs_mass,overall_unnecessarily_retained_vs_mass,overall_physical_sparsity,overall_pv_omission,overall_mass,overall_denominator_mass,overall_relative_error,overall_rescued_rows,overall_prefix_eligible,overall_prefix_skipped,overall_prefix_replaced,overall_canvas_eligible,overall_canvas_skipped,overall_canvas_replaced,overall_boundary_eligible,overall_boundary_skipped,overall_boundary_replaced,overall_softmax_sparsity,overall_compensation_fraction,overall_mass_selection_gap,overall_wrongly_replaced_fraction,overall_rescued_row_rate,overall_prefix_sparsity,overall_canvas_sparsity,overall_boundary_sparsity,global_eligible,global_skipped,global_softmax_skipped,global_pv_omitted,global_compensated,global_mass_sum,global_rows,global_error_sq,global_dense_sq,global_denominator_mass_sum,global_same_budget_best_mass_sum,global_wrongly_replaced_vs_mass,global_unnecessarily_retained_vs_mass,global_physical_sparsity,global_pv_omission,global_mass,global_denominator_mass,global_relative_error,global_rescued_rows,global_prefix_eligible,global_prefix_skipped,global_prefix_replaced,global_canvas_eligible,global_canvas_skipped,global_canvas_replaced,global_boundary_eligible,global_boundary_skipped,global_boundary_replaced,global_softmax_sparsity,global_compensation_fraction,global_mass_selection_gap,global_wrongly_replaced_fraction,global_rescued_row_rate,global_prefix_sparsity,global_canvas_sparsity,global_boundary_sparsity,local_eligible,local_skipped,local_softmax_skipped,local_pv_omitted,local_compensated,local_mass_sum,local_rows,local_error_sq,local_dense_sq,local_denominator_mass_sum,local_same_budget_best_mass_sum,local_wrongly_replaced_vs_mass,local_unnecessarily_retained_vs_mass,local_physical_sparsity,local_pv_omission,local_mass,local_denominator_mass,local_relative_error,local_rescued_rows,local_prefix_eligible,local_prefix_skipped,local_prefix_replaced,local_canvas_eligible,local_canvas_skipped,local_canvas_replaced,local_boundary_eligible,local_boundary_skipped,local_boundary_replaced,local_softmax_sparsity,local_compensation_fraction,local_mass_selection_gap,local_wrongly_replaced_fraction,local_rescued_row_rate,local_prefix_sparsity,local_canvas_sparsity,local_boundary_sparsity,overall_mass_sample_p10_p50_p90,overall_relative_error_sample_p10_p50_p90,overall_physical_sparsity_sample_p10_p50_p90,global_mass_sample_p10_p50_p90,global_relative_error_sample_p10_p50_p90,global_physical_sparsity_sample_p10_p50_p90,local_mass_sample_p10_p50_p90,local_relative_error_sample_p10_p50_p90,local_physical_sparsity_sample_p10_p50_p90,equal_task_macro,dense_equal_task_macro,correct,unparsed_answers
longbench_v2,Dialogue history QA,blasst_original_s50,4,0.0,0.0,0.0,"(0.0, 0.0)",111,2022,0.05489614243323442,0.0,,0,0,15879680.0,7837412.0,7837412.0,7837412.0,0.0,18628630.450219154,19906560.0,37630873.2165952,2047174573.7435913,18628630.450219154,19334900.48987007,1171498.0,1171498.0,0.4935497440754474,0.4935497440754474,0.9358035969157481,0.9358035969157481,0.13557971249429518,0.0,15102080.0,7678380.0,7678380.0,622080.0,130767.0,130767.0,155520.0,28265.0,28265.0,0.4935497440754474,0.0,0.035479261090360016,0.07377340097533451,0.0,0.5084319510954782,0.21020929783950618,0.18174511316872427,13417280.0,7231361.0,7231361.0,7231361.0,0.0,2949422.023180008,3317760.0,13684270.504339986,520006758.5605469,2949422.023180008,2999966.678964615,904758.0,904758.0,0.5389587904552935,0.5389587904552935,0.8889799211455947,0.8889799211455947,0.16222072243264238,0.0,13287680.0,7211965.0,7211965.0,103680.0,18836.0,18836.0,25920.0,560.0,560.0,0.5389587904552935,0.0,0.0152345726588442,0.06743229626272985,0.0,0.5427557707590791,0.18167438271604938,0.021604938271604937,2462400.0,606051.0,606051.0,606051.0,0.0,15679208.427039146,16588800.0,23946602.71225522,1527167815.1830444,15679208.427039146,16334933.810905457,266740.0,266740.0,0.2461220760233918,0.2461220760233918,0.9451683320697788,0.9451683320697788,0.12522140523651099,0.0,1814400.0,466415.0,466415.0,518400.0,111931.0,111931.0,129600.0,27705.0,27705.0,0.2461220760233918,0.0,0.03952819877666318,0.10832521117608837,0.0,0.2570629409171076,0.21591628086419754,0.21377314814814816,"[0.9320401773019297, 0.9348216880129512, 0.939034457791878]","[0.13159153554714373, 0.13506146465932933, 0.14289862847822937]","[0.47692385397445514, 0.4927490683476772, 0.5051610497189752]","[0.8832915210262449, 0.888644650252581, 0.8924283755459382]","[0.15951164070003154, 0.16041803687556644, 0.17045364321160136]","[0.5197338388807524, 0.5395773643668051, 0.5503093122247806]","[0.9417269538836871, 0.9440570955650252, 0.9484186289144455]","[0.12021827930943946, 0.12521842992164814, 0.13284051729189109]","[0.22624579762890112, 0.2563818309070549, 0.2616861782296651]",0.0,0.0,0.0,1
longbench_v2,Dialogue history QA,dense,4,0.0,0.0,0.0,"(0.0, 0.0)",2022,2022,1.0,1.0,,0,0,16489600.0,0.0,0.0,0.0,0.0,20643840.0,20643840.0,0.0,2155849985.035187,20643840.0,20643840.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,15683200.0,0.0,0.0,645120.0,0.0,0.0,161280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13936000.0,0.0,0.0,0.0,0.0,3440640.0,3440640.0,0.0,551568613.543457,3440640.0,3440640.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,13801600.0,0.0,0.0,107520.0,0.0,0.0,26880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553600.0,0.0,0.0,0.0,0.0,17203200.0,17203200.0,0.0,1604281371.4917297,17203200.0,17203200.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1881600.0,0.0,0.0,537600.0,0.0,0.0,134400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[1.0, 1.0, 1.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",0.0,0.0,0.0,2
longbench_v2,Dialogue history QA,full_centered_s50,4,0.25,0.0,0.25,"(0.0, 0.75)",67,2035,0.03292383292383293,0.0,,0,0,23118720.0,11748176.0,0.0,11748176.0,0.0,20858239.006410822,28999680.0,244525044.70806912,2889195306.7199097,20858239.006410822,26591240.21270752,3096400.0,3096400.0,0.508167234172134,0.508167234172134,0.7192575575458358,0.7192575575458358,0.2909197616858771,0.0,21985920.0,11320124.0,11320124.0,906240.0,332809.0,332809.0,226560.0,95243.0,95243.0,0.0,0.0,0.1976918781964731,0.13393475071284222,0.0,0.5148806145023724,0.3672415695621469,0.4203875353107345,19531520.0,9911899.0,0.0,9911899.0,0.0,4303867.260787964,4833280.0,9060293.806886956,733245725.8432617,4303867.260787964,4450568.184967041,2395398.0,2395398.0,0.5074822133658824,0.5074822133658824,0.8904651211574673,0.8904651211574673,0.1111594452006207,0.0,19342720.0,9892549.0,9892549.0,151040.0,19278.0,19278.0,37760.0,72.0,72.0,0.0,0.0,0.03035225026877755,0.12264268218756144,0.0,0.5114352583297489,0.12763506355932203,0.0019067796610169492,3587200.0,1836277.0,0.0,1836277.0,0.0,16554371.745622858,24166400.0,235464750.90118217,2155949580.876648,16554371.745622858,22140672.02774048,701002.0,701002.0,0.5118970227475468,0.5118970227475468,0.6850160448235094,0.6850160448235094,0.33047883507272374,0.0,2643200.0,1427575.0,1427575.0,755200.0,313531.0,313531.0,188800.0,95171.0,95171.0,0.0,0.0,0.23115980378201223,0.19541759589652097,0.0,0.5400934473365617,0.41516287076271186,0.5040836864406779,"[0.7120549515447713, 0.7210231723450578, 0.7223257759406273]","[0.2804954670778207, 0.28935990410769863, 0.30111982278310845]","[0.4688780372140524, 0.511796203327439, 0.5315069287909893]","[0.8824786433449415, 0.889917146418, 0.8991270550961296]","[0.09993177593603375, 0.1132719523385401, 0.11941991597902583]","[0.4622297416882698, 0.5112153529579657, 0.5343573781011127]","[0.675278287649059, 0.6868981247020678, 0.6899344479079264]","[0.3188973622717395, 0.3275590174614013, 0.34230989143381474]","[0.5050174220272905, 0.5136032887905122, 0.517049034677816]",0.25,0.0,1.0,1
longbench_v2,Dialogue history QA,jl_gaussian_r1_s50,4,0.25,0.0,0.25,"(0.0, 0.75)",67,2159,0.031032885595182955,0.0,,0,0,19809280.0,9838599.0,0.0,9838599.0,0.0,16995361.66519121,24821760.0,360023381.98633987,2442956538.9246216,16995361.66519121,22374393.224147797,2598841.0,2598841.0,0.49666615848733525,0.49666615848733525,0.6846960757493107,0.6846960757493107,0.38389060458427465,0.0,18839680.0,9442906.0,9442906.0,775680.0,307729.0,307729.0,193920.0,87964.0,87964.0,0.0,0.0,0.216706291534387,0.1311931074728612,0.0,0.5012243307741957,0.39672158622112214,0.4536097359735974,16738880.0,8213362.0,0.0,8213362.0,0.0,3744881.170516968,4136960.0,6208556.966010764,630486496.2844238,3744881.170516968,3857819.848503113,1982458.0,1982458.0,0.49067572023934697,0.49067572023934697,0.9052253757631129,0.9052253757631129,0.09923330147309802,0.0,16577280.0,8194694.0,8194694.0,129280.0,18616.0,18616.0,32320.0,52.0,52.0,0.0,0.0,0.027299920227931866,0.11843432774474756,0.0,0.49433284591923404,0.14399752475247524,0.0016089108910891088,3070400.0,1625237.0,0.0,1625237.0,0.0,13250480.494674241,20684800.0,353814825.0203291,1812470042.6401978,13250480.494674241,18516573.375644684,616383.0,616383.0,0.5293241922876498,0.5293241922876498,0.6405902157465502,0.6405902157465502,0.44182734842291954,0.0,2262400.0,1248212.0,1248212.0,646400.0,289113.0,289113.0,161600.0,87912.0,87912.0,0.0,0.0,0.2545875657956781,0.20075006513809276,0.0,0.5517202970297029,0.4472663985148515,0.544009900990099,"[0.668604797273042, 0.678546970086292, 0.703098931404893]","[0.37790107818932084, 0.38327015313258395, 0.395865287510651]","[0.4541794549320577, 0.4908343415329741, 0.5093436556991587]","[0.8909836103248537, 0.9031875647963826, 0.9090761357751581]","[0.09819658772650199, 0.10030328899664115, 0.10474795958793166]","[0.4392324591850243, 0.48256687982164637, 0.5057456787403223]","[0.623424009600549, 0.632443809374056, 0.6635485490091447]","[0.4312115431908082, 0.4410554381725551, 0.45481413189014286]","[0.5260088210008126, 0.5339937241477678, 0.5395800438596492]",0.25,0.0,1.0,2
longbench_v2,Dialogue history QA,jl_gaussian_r2_s50,4,0.25,0.0,0.25,"(0.0, 0.75)",47,2120,0.022169811320754716,0.0,,0,0,23808960.0,11825224.0,0.0,11825224.0,0.0,20799934.61394559,29859840.0,343522128.84862435,2987306044.3102417,20799934.61394559,27055666.553588867,3231830.0,3231830.0,0.496671169173286,0.496671169173286,0.6965856017294664,0.6965856017294664,0.3391075822331641,0.0,22642560.0,11365514.0,11365514.0,933120.0,359420.0,359420.0,233280.0,100290.0,100290.0,0.0,0.0,0.20950319692413888,0.13574007432496002,0.0,0.5019535776873286,0.38518089849108367,0.4299125514403292,20115360.0,9868339.0,0.0,9868339.0,0.0,4473337.421066284,4976640.0,8464652.32489518,767249294.1262207,4473337.421066284,4622443.081565857,2501191.0,2501191.0,0.49058724278362403,0.49058724278362403,0.8988669907942476,0.8988669907942476,0.10503554992490688,0.0,19920960.0,9846515.0,9846515.0,155520.0,21720.0,21720.0,38880.0,104.0,104.0,0.0,0.0,0.02996111040773951,0.12434234336347945,0.0,0.4942791411658876,0.1396604938271605,0.002674897119341564,3693600.0,1956885.0,0.0,1956885.0,0.0,16326597.192879304,24883200.0,335057476.52372915,2220056750.184021,16326597.192879304,22433223.47202301,730639.0,730639.0,0.5298042560103964,0.5298042560103964,0.6561293239165101,0.6561293239165101,0.3884880090323723,0.0,2721600.0,1518999.0,1518999.0,777600.0,337700.0,337700.0,194400.0,100186.0,100186.0,0.0,0.0,0.24541161422741875,0.19781216157678147,0.0,0.5581272045855379,0.4342849794238683,0.5153600823045268,"[0.6916829513236069, 0.695718069892179, 0.7134543854436377]","[0.32733961741717094, 0.3384819522732704, 0.3446854154990311]","[0.47354043554963565, 0.4967878770660118, 0.511724829533118]","[0.8910266082388264, 0.8985974015378313, 0.9037737289501061]","[0.09873107453591612, 0.10467756340320702, 0.11068977498094341]","[0.46402973311058643, 0.4907014617759501, 0.5078954510733688]","[0.6495316420609513, 0.6562331830890161, 0.6768003110011817]","[0.3748883293167024, 0.3862396107182512, 0.3956196961950269]","[0.5251345337210276, 0.5298737409948149, 0.5326186210330417]",0.25,0.0,1.0,2
longbench_v2,Dialogue history QA,jl_gaussian_r32_s50,4,0.25,0.0,0.25,"(0.0, 0.75)",114,2056,0.05544747081712062,0.0,,0,0,24730880.0,12038268.0,0.0,12038268.0,0.0,22066435.226751488,30965760.0,272768560.990564,3085110806.4173584,22066435.226751488,28334113.700767517,3297091.0,3297091.0,0.4867707093318151,0.4867707093318151,0.712607577748826,0.712607577748826,0.297345775557068,0.0,23521280.0,11578206.0,11578206.0,967680.0,360802.0,360802.0,241920.0,99260.0,99260.0,0.0,0.0,0.20240673808800524,0.13331879011179545,0.0,0.4922438744830213,0.3728525958994709,0.41030092592592593,20900480.0,10073342.0,0.0,10073342.0,0.0,4673967.95072937,5160960.0,7375001.094726443,790671259.3991699,4673967.95072937,4815326.637580872,2536141.0,2536141.0,0.4819670170254463,0.4819670170254463,0.9056392513659028,0.9056392513659028,0.09657908093077172,0.0,20698880.0,10053076.0,10053076.0,161280.0,20204.0,20204.0,40320.0,62.0,62.0,0.0,0.0,0.027389998537384802,0.12134367248981842,0.0,0.4856821238637066,0.12527281746031746,0.0015376984126984127,3830400.0,1964926.0,0.0,1964926.0,0.0,17392467.276022118,25804800.0,265393559.89583752,2294439547.0181885,17392467.276022118,23518787.063186646,760950.0,760950.0,0.5129819340016708,0.5129819340016708,0.6740012430254106,0.6740012430254106,0.3401001944199241,0.0,2822400.0,1525130.0,1525130.0,806400.0,340598.0,340598.0,201600.0,99198.0,99198.0,0.0,0.0,0.23741008599812935,0.19866071428571427,0.0,0.5403663548752834,0.4223685515873016,0.4920535714285714,"[0.7058412210308959, 0.7122731606639423, 0.7346107273962029]","[0.2904006474336163, 0.29369567178617784, 0.30113145264458524]","[0.46577045021511465, 0.4821177970710032, 0.5051244379317479]","[0.8986326917598729, 0.9026774217089129, 0.913593426285052]","[0.08956950209720228, 0.09748241931479565, 0.1024325013280705]","[0.4581239801249396, 0.4760030019914487, 0.502720214374684]","[0.6662583322481646, 0.6724846507267218, 0.70120490843795]","[0.3313669369197419, 0.3366888471542897, 0.34423962047392503]","[0.5075037826046598, 0.5138608764178487, 0.5193863096852956]",0.25,0.0,1.0,1
longbench_v2,Dialogue history QA,jl_gaussian_r8_s50,4,0.25,0.0,0.25,"(0.0, 0.75)",73,2173,0.03359410952600092,0.0,,0,0,23127040.0,11031149.0,0.0,11031149.0,0.0,20596150.88405911,28999680.0,273918336.9078864,2891476699.074646,20596150.88405911,26491398.45600128,3073158.0,3073158.0,0.47698058203730354,0.47698058203730354,0.7102199363599567,0.7102199363599567,0.30778730620397193,0.0,21994240.0,10592161.0,10592161.0,906240.0,342963.0,342963.0,226560.0,96025.0,96025.0,0.0,0.0,0.20328664219543707,0.13288159660726145,0.0,0.4815879521183728,0.3784461069915254,0.4238391596045198,19539840.0,9184367.0,0.0,9184367.0,0.0,4364289.404251099,4833280.0,6985499.316845611,731167169.3120117,4364289.404251099,4500892.276664734,2357880.0,2357880.0,0.4700328661851888,0.4700328661851888,0.9029663922328313,0.9029663922328313,0.09774406260833991,0.0,19351040.0,9163698.0,9163698.0,151040.0,20610.0,20610.0,37760.0,59.0,59.0,0.0,0.0,0.028262975125305227,0.12067038419966591,0.0,0.4735506722119328,0.1364539194915254,0.0015625,3587200.0,1846782.0,0.0,1846782.0,0.0,16231861.47980801,24166400.0,266932837.5910408,2160309529.7626343,16231861.47980801,21990506.179336548,715278.0,715278.0,0.514825490633363,0.514825490633363,0.6716706451853818,0.6716706451853818,0.35151431097935054,0.0,2643200.0,1428463.0,1428463.0,755200.0,322353.0,322353.0,188800.0,95966.0,95966.0,0.0,0.0,0.23829137560946345,0.19939730151650312,0.0,0.5404294037530266,0.4268445444915254,0.5082944915254237,"[0.7030204485486812, 0.7071480326132172, 0.7207400435104926]","[0.29917986295351856, 0.3094672469725166, 0.31288091102814297]","[0.45848886322093824, 0.4763877243826361, 0.48573869007681947]","[0.9008366837212798, 0.9041410559907989, 0.9064324270478297]","[0.09311245240362408, 0.09674212545277024, 0.10017278305964938]","[0.44783458577152546, 0.4700452979006909, 0.4802442937879008]","[0.6626640185346029, 0.6680434237151628, 0.6841595531606143]","[0.3421246532771268, 0.35365060537976933, 0.35697505049566747]","[0.5104736775381659, 0.5151045761296831, 0.5182868067011112]",0.25,0.0,1.0,2
longbench_v2,Dialogue history QA,mass_s50,4,0.25,0.0,0.25,"(0.0, 0.75)",67,2415,0.02774327122153209,0.0,,0,0,22816640.0,11575247.0,11575247.0,11575247.0,0.0,21302031.117173433,28508160.0,279898876.6875212,2967080686.6215515,21302031.117173433,25917545.07250595,2522518.0,2522518.0,0.5073160202378615,0.5073160202378615,0.7472257457925532,0.7472257457925532,0.30713966018292954,0.0,21703040.0,11061015.0,11061015.0,890880.0,403397.0,403397.0,222720.0,110835.0,110835.0,0.5073160202378615,0.0,0.16190150312515847,0.11055606785223415,0.0,0.5096527951844534,0.45280733656609196,0.4976427801724138,19290240.0,9769524.0,9769524.0,9769524.0,0.0,4287003.346920013,4751360.0,8247294.534719478,738086424.5683594,4287003.346920013,4384682.85799408,1873143.0,1873143.0,0.5064490643973325,0.5064490643973325,0.9022686866328826,0.9022686866328826,0.10570660959515486,0.0,19104640.0,9730485.0,9730485.0,148480.0,38787.0,38787.0,37120.0,252.0,252.0,0.5064490643973325,0.0,0.020558221451135287,0.09710314646163033,0.0,0.5093257449499179,0.26122710129310345,0.0067887931034482756,3526400.0,1805723.0,1805723.0,1805723.0,0.0,17015027.77025342,23756800.0,271651582.15280175,2228994262.053192,17015027.77025342,21532862.21451187,649375.0,649375.0,0.51205847323049,0.51205847323049,0.7162171576244873,0.7162171576244873,0.34910144314706204,0.0,2598400.0,1330530.0,1330530.0,742400.0,364610.0,364610.0,185600.0,110583.0,110583.0,0.51205847323049,0.0,0.1901701594599631,0.18414672186932848,0.0,0.512057419950739,0.49112338362068964,0.5958135775862069,"[0.7402629588068514, 0.7452079493335617, 0.7606833293029969]","[0.29202490713357515, 0.306400648841029, 0.31657906469136793]","[0.44866337807213347, 0.49285933213570876, 0.5276051798489353]","[0.8855441308443723, 0.8957004242937171, 0.905173277364555]","[0.10377585746310056, 0.11286971694922224, 0.11907816722249079]","[0.44004805446818, 0.4911695518269943, 0.5296989925261314]","[0.7089700146187483, 0.7141230665648575, 0.7348111596926228]","[0.3283555894509332, 0.348043179665637, 0.3582025986734186]","[0.4954670845583668, 0.5020553932166746, 0.5161476640930434]",0.25,0.0,1.0,1
longbench_v2,Event ordering,blasst_aggressive_s50,4,0.75,0.75,0.0,"(0.0, 0.0)",211,3818,0.05526453640649555,0.0,1.0,0,0,44130880.0,16852993.0,16852993.0,16852993.0,0.0,41452705.42283976,54927360.0,656326945.9666362,5592222190.939392,41452705.42283976,49456205.255340576,3338567.0,3338567.0,0.38188662904523996,0.38188662904523996,0.7546822826154354,0.7546822826154354,0.34258465655263526,0.0,41985280.0,15966022.0,15966022.0,1716480.0,696693.0,696693.0,429120.0,190278.0,190278.0,0.38188662904523996,0.0,0.14571062276615543,0.07565149391990371,0.0,0.3802766588671077,0.4058847175615213,0.4434144295302013,37336480.0,13561400.0,13561400.0,13561400.0,0.0,8416336.408756256,9154560.0,30119658.79880074,1417335214.8701172,8416336.408756256,8510057.121900558,2096537.0,2096537.0,0.3632211713584141,0.3632211713584141,0.9193600138899364,0.9193600138899364,0.14577690822491865,0.0,36978880.0,13510795.0,13510795.0,286080.0,48795.0,48795.0,71520.0,1810.0,1810.0,0.3632211713584141,0.0,0.010237598873599863,0.056152508217164554,0.0,0.3653651760139842,0.17056417785234898,0.025307606263982103,6794400.0,3291593.0,3291593.0,3291593.0,0.0,33036369.014083505,45772800.0,626207287.1678355,4174886976.069275,33036369.014083505,40946148.13344002,1242030.0,1242030.0,0.48445675850700576,0.48445675850700576,0.7217467363605352,0.7217467363605352,0.3872903690443522,0.0,5006400.0,2455227.0,2455227.0,1430400.0,647898.0,647898.0,357600.0,188468.0,188468.0,0.48445675850700576,0.0,0.17280522754466654,0.1828020134228188,0.0,0.49041766538830295,0.4529488255033557,0.5270357941834451,"[0.7369069701220973, 0.76017598085717, 0.7763872499255805]","[0.32731274879032585, 0.3402005468775783, 0.3547418646947499]","[0.37220751786619033, 0.3821153913943418, 0.3911627542965196]","[0.9137191775288593, 0.919456884495282, 0.9237365957502995]","[0.14135411209165635, 0.1433676442483658, 0.15246738589176798]","[0.3531831799795715, 0.36452660545130033, 0.3736950041820712]","[0.701163832676517, 0.7277661776863217, 0.7477409746794453]","[0.37020245673948976, 0.3850654220131242, 0.4001199160908122]","[0.46273328829887217, 0.4829120920198223, 0.4977091300512353]",0.75,0.75,3.0,0
longbench_v2,Event ordering,blasst_original_s50,4,0.75,0.75,0.0,"(0.0, 0.0)",380,3779,0.10055570256681662,0.0,1.0,0,0,33060800.0,12032404.0,12032404.0,12032404.0,0.0,38671586.7995224,41164800.0,78068036.04991513,4285267955.299469,38671586.7995224,39991307.3289547,2132282.0,2132282.0,0.36394775686008807,0.36394775686008807,0.9394333702464824,0.9394333702464824,0.13497322825541153,0.0,31452800.0,11706240.0,11706240.0,1286400.0,275894.0,275894.0,321600.0,50270.0,50270.0,0.36394775686008807,0.0,0.032059442276709635,0.06449577747664909,0.0,0.372184352426493,0.2144698383084577,0.15631218905472638,27968800.0,10827163.0,10827163.0,10827163.0,0.0,6287253.067264557,6860800.0,23741370.731905643,1106308201.7436523,6287253.067264557,6359365.546888351,1601095.0,1601095.0,0.38711575040759705,0.38711575040759705,0.9164023244030662,0.9164023244030662,0.14649231050615635,0.0,27700800.0,10789036.0,10789036.0,214400.0,36551.0,36551.0,53600.0,1576.0,1576.0,0.38711575040759705,0.0,0.010510797519792817,0.05724575240982809,0.0,0.38948463582279214,0.1704804104477612,0.029402985074626867,5092000.0,1205241.0,1205241.0,1205241.0,0.0,32384333.732257843,34304000.0,54326665.3180095,3178959753.5558167,32384333.732257843,33631941.782066345,531187.0,531187.0,0.23669304791830323,0.23669304791830323,0.9440395794151657,0.9440395794151657,0.13072661299173205,0.0,3752000.0,917204.0,917204.0,1072000.0,239343.0,239343.0,268000.0,48694.0,48694.0,0.23669304791830323,0.0,0.036369171228092995,0.10431794972505892,0.0,0.24445735607675906,0.223267723880597,0.18169402985074626,"[0.937536797608691, 0.9414059778730285, 0.9416955845884161]","[0.13152309190299238, 0.1348145156149467, 0.13777474401819945]","[0.34625082915517147, 0.3515091028155489, 0.3785626737482142]","[0.9140716143788533, 0.9143240786474471, 0.9203570431729445]","[0.14466473402081587, 0.14664835525752007, 0.15072175903211127]","[0.36633143863726714, 0.3739765071282133, 0.40403983818197675]","[0.9416949477556662, 0.9459965719671586, 0.9471588079712917]","[0.12564688877780428, 0.1297170057167979, 0.13450189862305117]","[0.22813815424787023, 0.23407050400391222, 0.2419482067669173]",0.75,0.75,3.0,0
longbench_v2,Event ordering,dense,4,0.75,0.75,0.0,"(0.0, 0.0)",3601,3601,1.0,1.0,1.0,0,0,41271680.0,0.0,0.0,0.0,0.0,51363840.0,51363840.0,0.0,5350053243.149384,51363840.0,51363840.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,39265280.0,0.0,0.0,1605120.0,0.0,0.0,401280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34918080.0,0.0,0.0,0.0,0.0,8560640.0,8560640.0,0.0,1426201904.6586914,8560640.0,8560640.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,34583680.0,0.0,0.0,267520.0,0.0,0.0,66880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6353600.0,0.0,0.0,0.0,0.0,42803200.0,42803200.0,0.0,3923851338.490692,42803200.0,42803200.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4681600.0,0.0,0.0,1337600.0,0.0,0.0,334400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[1.0, 1.0, 1.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",0.75,0.75,3.0,0
longbench_v2,Event ordering,full_centered_s50,4,0.75,0.75,0.0,"(0.0, 0.0)",149,3999,0.037259314828707174,0.0,1.0,0,0,49548800.0,21558727.0,0.0,21558727.0,0.0,43962193.656412266,61685760.0,463363024.7115978,6224442528.513702,43962193.656412266,55738103.76023674,7411067.0,7411067.0,0.43510089043528805,0.43510089043528805,0.7126797766034214,0.7126797766034214,0.27284151784530064,0.0,47139200.0,20609112.0,20609112.0,1927680.0,736668.0,736668.0,481920.0,212947.0,212947.0,0.0,0.0,0.19090159712427104,0.14957106932963057,0.0,0.43719689769873055,0.3821526394422311,0.44187209495351926,41918400.0,17716550.0,0.0,17716550.0,0.0,9143090.953243256,10280960.0,16994905.12586,1598440282.932373,9143090.953243256,9498101.312606812,5865399.0,5865399.0,0.4226437554868506,0.4226437554868506,0.8893226851620136,0.8893226851620136,0.10311246384040715,0.0,41516800.0,17669471.0,17669471.0,321280.0,46894.0,46894.0,80320.0,185.0,185.0,0.0,0.0,0.03453085697868253,0.13992420989350737,0.0,0.4255980952289194,0.14595991035856573,0.0023032868525896416,7630400.0,3842177.0,0.0,3842177.0,0.0,34819102.70316901,51404800.0,446368119.5857378,4626002245.581329,34819102.70316901,46240002.44762993,1545668.0,1545668.0,0.5035354634095198,0.5035354634095198,0.6773511948917029,0.6773511948917029,0.31063019180840196,0.0,5622400.0,2939641.0,2939641.0,1606400.0,689774.0,689774.0,401600.0,212762.0,212762.0,0.0,0.0,0.22217574515338875,0.20256710002096875,0.0,0.522844514797951,0.42939118525896414,0.5297858565737051,"[0.702311833016161, 0.714905494406025, 0.7288330523075938]","[0.25833380994970034, 0.26884562580889265, 0.28331045635414476]","[0.40194783360015396, 0.4324130711802314, 0.45762364465489846]","[0.887924154189723, 0.8901683087893257, 0.8909555779555808]","[0.1025750456536497, 0.10277781899614265, 0.10434675051690365]","[0.3847149161800527, 0.42039327401911003, 0.44946850897946944]","[0.6651620602121299, 0.6798529315293649, 0.696435855747315]","[0.2938304615146773, 0.30587662246561753, 0.3226938506186784]","[0.4844369999552199, 0.4998816031505646, 0.5131911296783468]",0.75,0.75,3.0,0
